Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,classe_real,classe_predita,prob_Benign,prob_Malicious
15.2,17,62.2,153.85561216816512,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,2066,60,1514,206.6,459.3803072255783,206.6,0.0069416999816894,10,211030.2666666667,Benign,Benign,0.9916408061981201,0.008359196595847607
10.0,6,64.0,1864.4914361411293,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0005377793312072,100,328181.8181818182,Malicious,Malicious,0.0,1.0
10.12,6,64.0,6568.9960845732185,0.0,0.0,0.0,0.01,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94184,374,1514,941.84,571.1051614672602,941.84,0.0001522397994995,100,326161.1054545454,Malicious,Malicious,0.0,1.0
22.4,6,64.0,113.14764508636527,0.0,0.1,0.2,0.2,0.4,0.0,0.0,4,1,0,2,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,8505,60,4895,850.5,1540.925785940964,850.5,0.0088515043258667,10,2374452.277777778,Benign,Benign,0.9883333444595337,0.011666680686175823
32.0,6,64.0,3588.2487809051245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0003031015396118,10,0.0,Benign,Benign,0.9983312487602234,0.0016687706811353564
10.24,6,65.53,683.3729521885413,0.01,0.01,0.0,0.0,0.5,0.0,0.0,50,1,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,91342,60,1514,913.42,581.7181305704191,913.42,0.0014633393287658,100,338395.9834343432,Malicious,Malicious,0.0,1.0
9.6,6,68.45,1088.1887925196984,0.0,0.01,0.0,0.0,0.46,0.0,0.0,46,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.02,0.0,0.02,0.0,0.0,0.98,0.98,88866,60,1514,888.66,582.492107199312,888.66,0.0009189701080322,100,339297.0549494948,Malicious,Malicious,0.0,1.0
22.4,6,72.8,72.20267615986724,0.2,0.0,0.0,0.2,0.6,0.0,0.0,6,0,2,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1606,60,721,160.6,206.55222637924345,160.6,0.0181598901748657,10,42663.82222222222,Benign,Benign,0.890131950378418,0.10986806452274323
10.0,6,64.0,4428.154858053822,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0002288389205932,100,328181.8181818182,Malicious,Malicious,0.0,1.0
10.2,6,64.0,1799.0417815828189,0.0,0.0,0.02,0.0,0.49,0.0,0.0,49,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92632,60,1514,926.32,580.5940336579355,926.32,0.0005558609962463,100,337089.431919192,Malicious,Malicious,0.0,1.0
9.96,6,65.91,2183.9759644674014,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.49,0.02,0.0,0.01,0.0,0.0,0.99,0.99,92457,60,1514,924.57,582.49148352902,924.57,0.0004604387283325,100,339296.3283838386,Malicious,Malicious,0.0,1.0
9.76,6,63.31,968.7464488800402,0.0,0.0,0.0,0.0,0.48,0.0,0.0,48,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.48,0.02,0.0,0.02,0.0,0.0,0.98,0.98,90968,60,1514,909.68,586.2147515625093,909.68,0.0010428404808044,100,343647.7349494945,Malicious,Malicious,0.0,1.0
9.64,6,67.81,952.798329884214,0.0,0.0,0.0,0.0,0.47,0.0,0.0,47,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.47,0.03,0.0,0.03,0.0,0.0,0.97,0.97,89696,60,1514,896.96,587.0638620983398,896.96,0.0010525608062744,100,344643.97818181844,Malicious,Malicious,0.0,1.0
20.0,6,93.3,468.3861169428686,0.1,0.0,0.0,0.1,0.5,0.0,0.0,5,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,637,60,73,63.7,4.423422506008969,63.7,0.0024272918701171,10,19.56666666666667,Benign,Benign,0.9983332753181458,0.0016667013987898827
26.4,6,76.7,780.5098812758197,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,16722,60,4410,1672.2,1249.8101011309236,1672.2,0.0017153024673461,10,1562025.2888888894,Benign,Benign,0.9937374591827393,0.006262561306357384
12.68,6,64.89,1437.6067672987017,0.0,0.0,0.44,0.01,0.19,0.0,0.0,19,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.01,0.0,0.01,0.0,0.0,0.99,0.99,43225,60,1514,432.25,528.4999808873978,432.25,0.0006965398788452,100,279312.2297979798,Malicious,Malicious,0.0,1.0
29.6,6,63.6,160.22002872597255,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10930,60,2962,1093.0,962.2705787182036,1093.0,0.0062915086746215,10,925964.6666666666,Benign,Benign,0.9999618530273438,3.816145544988103e-05
32.0,6,164.2,239.5266920985906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6452,66,1514,645.2,747.7439847077786,645.2,0.0041850090026855,10,559121.0666666667,Benign,Benign,0.998317539691925,0.0016824540216475725
19.2,6,81.7,72.21001019199515,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1313,60,264,131.3,74.96821548718718,131.3,0.01384859085083,10,5620.233333333333,Benign,Benign,0.9470974802970886,0.052902501076459885
26.4,6,74.6,81.99542938914509,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.1,0.0,0.0,0.1,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,2040,66,598,204.0,200.96268310310748,204.0,0.0121959924697875,10,40386.0,Benign,Benign,0.9950000047683716,0.004999999888241291
20.0,6,116.1,103.51858707616974,0.1,0.2,0.0,0.0,0.3,0.0,0.0,3,2,1,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1198,60,274,119.8,86.70486337762914,119.8,0.009712791442871,10,7517.733333333334,Benign,Benign,0.8525426983833313,0.1474572867155075
20.0,6,78.7,248.91716418796216,0.1,0.0,0.0,0.2,0.5,0.0,0.0,5,0,1,0,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1802,66,441,180.2,149.0427231814198,180.2,0.0050886869430541,10,22213.73333333333,Benign,Benign,0.9383105635643005,0.06168945133686066
32.0,6,64.0,719.681537405628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,1514,1514,1514.0,0.0,1514.0,0.0016210079193115,10,0.0,Benign,Benign,0.9999410510063171,5.8954203268513083e-05
23.2,6,61.2,88.32754212838364,0.1,0.1,0.0,0.2,0.5,0.0,0.0,5,1,1,0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1409,66,441,140.9,114.44207656665832,140.9,0.0114516019821167,10,13096.988888888887,Benign,Benign,0.9983147978782654,0.0016852066619321704
9.92,6,63.36,481.0836788649359,0.0,0.0,0.0,0.01,0.49,0.0,0.0,49,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,91624,60,1514,916.24,578.3125770443493,916.24,0.0020786619186401,100,334445.43676767644,Malicious,Malicious,0.0,1.0
28.4,6,206.0,278.9248141301023,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,906,66,214,90.6,53.18353964234506,90.6,0.003585410118103,10,2828.4888888888886,Benign,Benign,0.9999390244483948,6.098579251556657e-05
10.16,6,74.35,379.59735188042737,0.0,0.01,0.0,0.02,0.46,0.0,0.0,46,1,0,0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.46,0.08,0.0,0.02,0.01,0.0,0.98,0.98,82990,60,1514,829.9,603.0886579043987,829.9,0.0026343703269958,100,363715.9292929288,Malicious,Malicious,0.0,1.0
9.84,6,63.69,1414.829332136966,0.0,0.0,0.0,0.01,0.48,0.0,0.0,48,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.48,0.03,0.01,0.01,0.0,0.0,0.99,0.99,91234,60,1514,912.34,580.20883074349,912.34,0.0007068085670471,100,336642.2872727279,Malicious,Malicious,0.0,1.0
22.4,6,152.6,39.512730485997736,0.1,0.0,0.0,0.4,0.7,0.0,0.0,7,0,1,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1180,60,214,118.0,56.62351298022953,118.0,0.0253083944320678,10,3206.222222222222,Benign,Benign,0.8533729910850525,0.1466270089149475
9.96,6,64.45,2444.931244935908,0.0,0.01,0.0,0.0,0.49,0.0,0.0,49,1,0,0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.02,0.0,0.0,0.98,0.98,90897,60,1514,908.97,587.204771383334,908.97,0.0004090189933776,100,344809.4435353535,Malicious,Malicious,0.0,1.0
10.0,6,64.0,1946.2043876907087,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0005138301849365,100,328181.8181818182,Malicious,Malicious,0.0,1.0
28.4,6,83.1,1293.181229573904,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,18194,60,4410,1819.4,1308.5320188839264,1819.4,0.0009996891021728,10,1712256.0444444446,Benign,Benign,0.9964725971221924,0.0035274019464850426
9.68,6,63.36,1811.763079687608,0.0,0.0,0.0,0.0,0.48,0.0,0.0,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.01,0.0,0.01,0.01,0.0,0.99,0.99,91374,60,1514,913.74,581.2558785626486,913.74,0.0005548501014709,100,337858.39636363654,Malicious,Malicious,0.0,1.0
11.6,6,72.27,1198.0508092112404,0.01,0.01,0.17,0.0,0.38,0.0,0.0,38,1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.01,0.0,0.02,0.04,0.0,0.98,0.98,70169,60,1514,701.69,624.3125948277882,701.69,0.0008346986770629,100,389766.21606060606,Malicious,Malicious,0.0,1.0
18.4,17,102.2,139.012203286469,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,854,60,199,85.4,43.8157759513879,85.4,0.0075407981872558,10,1919.8222222222223,Benign,Benign,0.9983333349227905,0.0016666674055159092
10.2,6,65.72,1108.4488654682684,0.0,0.0,0.0,0.01,0.5,0.0,0.0,50,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,92901,110,1514,929.01,576.96096002584,929.01,0.0009060096740722,100,332883.94939393894,Malicious,Malicious,0.0,1.0
19.2,6,110.2,166.9786773253499,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1582,66,373,158.2,134.00480920059877,158.2,0.007053804397583,10,17957.288888888885,Malicious,Benign,0.959255039691925,0.04074494540691376
9.88,6,64.64,2389.3177778790505,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.49,0.01,0.01,0.0,0.01,0.0,1.0,1.0,92958,98,1514,929.58,576.390180346612,929.58,0.0004204893112182,100,332225.64,Malicious,Malicious,0.0,1.0
29.6,6,57.3,89.59297320736258,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,13934,66,2962,1393.4,1036.4709568745495,1393.4,0.0112472057342529,10,1074272.0444444444,Benign,Benign,0.9979053735733032,0.002094600349664688
9.44,6,67.17,1760.3156083434758,0.0,0.0,0.0,0.0,0.46,0.0,0.0,46,0,0,0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.46,0.03,0.0,0.04,0.0,0.0,0.96,0.96,87681,60,1514,876.81,595.996723857174,876.81,0.0005681014060974,100,355212.0948484845,Malicious,Malicious,0.0,1.0
24.8,6,179.6,498.579970282318,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,711,60,135,71.1,22.62962659877533,71.1,0.0027121067047119,10,512.1000000000001,Benign,Benign,0.9916471242904663,0.008352856151759624
9.8,6,63.36,7826.50818234405,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92946,60,1514,929.46,576.6974491696557,929.46,0.0001277804374694,100,332579.9478787875,Malicious,Malicious,0.0,1.0
32.0,6,79.9,279.4693532159301,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,806,66,108,80.6,18.62018021156377,80.6,0.0035783052444458,10,346.71111111111105,Benign,Benign,0.8705759048461914,0.1294240951538086
24.0,6,80.9,26.886271111148147,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1099,60,230,109.9,57.59523514242399,109.9,0.0372371912002563,10,3317.211111111111,Benign,Malicious,0.4664415717124939,0.5335584282875061
32.0,6,97.0,122.16751523342384,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11530,66,2248,1153.0,783.5572729545684,1153.0,0.0081854820251464,10,613962.0,Benign,Benign,0.9829135537147522,0.017086435109376907
22.4,6,77.3,57.38554848207482,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6,0,1,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1743,66,345,174.3,126.06263875109424,174.3,0.0239789962768554,10,15891.78888888889,Benign,Benign,0.9779247641563416,0.02207525633275509
22.4,6,147.6,112.68891623365806,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,636,60,66,63.6,3.0983866769659336,63.6,0.0094830989837646,10,9.6,Benign,Benign,0.9999919533729553,8.051787517615594e-06
27.2,6,61.7,118.12079327261564,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,12993,60,2962,1299.3,911.011165927424,1299.3,0.0084927082061767,10,829941.3444444443,Benign,Benign,0.999976634979248,2.336683974135667e-05
27.2,6,63.6,209.49418363626376,0.0,0.0,0.2,0.3,0.7,0.0,0.0,7,0,0,2,0.2,0.4,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2146,60,791,214.6,271.12080128401965,214.6,0.005009388923645,10,73506.48888888888,Benign,Benign,0.9983179569244385,0.0016820179298520088
10.2,6,63.81,356.6233262705379,0.0,0.02,0.0,0.0,0.48,0.0,0.0,48,2,0,0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.03,0.0,0.0,0.97,0.97,89438,60,1514,894.38,590.1331262237927,894.38,0.0028040885925292,100,348257.1066666669,Malicious,Malicious,0.0,1.0
32.0,6,64.0,339.7077785337092,0.1,0.0,0.0,0.1,1.0,0.0,0.0,10,0,1,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10902,66,1514,1090.2,682.9924027558594,1090.2,0.0072890043258666,10,466478.62222222215,Benign,Benign,0.9999740719795227,2.5903158530127257e-05
10.84,6,64.0,2050.232430820669,0.0,0.02,0.0,0.0,0.51,0.0,0.0,51,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,91224,74,1514,912.24,583.2526891441986,912.24,0.0004877495765686,100,340183.6993939392,Malicious,Malicious,0.0,1.0
10.0,6,61.44,229.87715014647165,0.0,0.0,0.07,0.0,0.43,0.0,0.0,43,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.04,0.0,0.0,0.96,0.96,82966,60,1514,829.66,604.7351239187366,829.66,0.0046066904067993,100,365704.5701010096,Malicious,Malicious,0.0,1.0
30.8,6,217.5,160.30024498094804,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,760,60,172,76.0,33.78362522485314,76.0,0.0063746929168701,10,1141.3333333333333,Benign,Benign,0.9998456835746765,0.0001543046091683209
10.32,6,63.77,994.203035963174,0.0,0.01,0.0,0.0,0.51,0.0,0.0,51,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.01,0.0,0.0,0.0,0.0,1.0,1.0,94218,60,1514,942.18,575.7135998835787,942.18,0.0010139107704162,100,331446.1490909093,Malicious,Malicious,0.0,1.0
30.8,6,150.3,247.8258608872397,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7170,60,1514,717.0,720.5721492135415,717.0,0.004045295715332,10,519224.2222222223,Benign,Benign,0.9685246348381042,0.03147534653544426
10.12,6,63.79,3936.576346588829,0.0,0.0,0.0,0.01,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92957,71,1514,929.57,576.5309571440673,929.57,0.0002551198005676,100,332387.94454545435,Malicious,Malicious,0.0,1.0
8.96,6,70.85,275.36224843175034,0.0,0.01,0.0,0.01,0.42,0.0,0.0,42,1,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.43,0.04,0.0,0.08,0.05,0.0,0.92,0.92,78874,60,1514,788.74,616.2504020118753,788.74,0.0036315894126892,100,379764.55797979794,Malicious,Malicious,0.0,1.0
32.0,6,124.4,1258.1905447564195,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9124,66,2954,912.4,999.7816650538144,912.4,0.0007948875427246,10,999563.3777777776,Benign,Benign,0.9268521666526794,0.07314781099557877
20.0,17,141.7,35.26702704702518,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.1,0.0,0.0,0.9,0.9,1635,60,583,163.5,161.4312719257194,163.5,0.0283555030822753,10,26060.055555555555,Malicious,Benign,0.567405641078949,0.432594358921051
10.4,6,65.81,925.9848638719876,0.0,0.0,0.0,0.01,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.49,0.03,0.0,0.02,0.0,0.0,0.98,0.98,88903,60,1514,889.03,596.0560012839956,889.03,0.0010857915878295,100,355282.75666666654,Malicious,Malicious,0.0,1.0
48.8,6,87.6,14046.563965170795,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9204,94,2858,920.4,1163.94303029735,920.4,7.128715515136719e-05,10,1354763.3777777776,Benign,Benign,1.0,1.4529234586280193e-11
33.2,6,164.8,200.3843048448973,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,925,66,273,92.5,65.05254286600434,92.5,0.0054095029830932,10,4231.833333333333,Benign,Benign,0.9977656006813049,0.0022343711461871862
10.08,6,65.91,3817.8279826325993,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,94099,73,1514,940.99,576.674855345609,940.99,0.0002640986442565,100,332553.888787879,Malicious,Malicious,0.0,1.0
32.0,6,104.3,9165.874125874128,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13276,66,2858,1327.6,1388.901020391462,1327.6,0.0001091957092285,10,1929046.0444444444,Benign,Benign,0.9999997019767761,3.2762298474153795e-07
28.0,6,99.6,50.98087930173169,0.0,0.1,0.0,0.3,0.8,0.0,0.0,8,1,0,0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1356,66,262,135.6,78.20088092712113,135.6,0.0229908943176269,10,6115.377777777778,Benign,Benign,0.9812266826629639,0.018773304298520088
28.8,6,64.0,1080.2544621011152,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,21174,348,2962,2117.4,954.6936914238224,2117.4,0.0009420156478881,10,911440.0444444444,Benign,Benign,0.9699447751045227,0.0300552099943161
9.8,6,62.72,2069.329860031872,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.02,0.0,0.0,0.98,0.98,92632,60,1514,926.32,580.5940336579355,926.32,0.0004832601547241,100,337089.431919192,Malicious,Malicious,0.0,1.0
46.0,6,93.5,24571.20093731693,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7780,94,1462,778.0,720.9993065183905,778.0,6.139278411865234e-05,10,519840.0,Benign,Benign,1.0,8.787565342061043e-09
27.2,6,187.5,424.1426245588488,0.1,0.0,0.0,0.1,0.8,0.0,0.0,8,0,1,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,939,66,230,93.9,54.902843480299104,93.9,0.002357792854309,10,3014.322222222222,Benign,Benign,0.9998424053192139,0.00015761608665343374
10.12,6,64.0,1166.1534184113216,0.01,0.0,0.0,0.0,0.5,0.0,0.0,50,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92952,66,1514,929.52,576.6063811543186,929.52,0.0008575201034545,100,332474.91878787935,Malicious,Malicious,0.0,1.0
9.8,6,63.36,2501.9410410279047,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92946,60,1514,929.46,576.6974491696557,929.46,0.0003996992111206,100,332579.9478787875,Malicious,Malicious,0.0,1.0
10.16,6,65.91,2811.3652968342594,0.01,0.0,0.0,0.01,0.49,0.0,0.0,49,0,1,0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.49,0.03,0.0,0.0,0.01,0.0,1.0,1.0,89739,60,1514,897.39,586.9216370008846,897.39,0.0003557205200195,100,344477.0079797982,Malicious,Malicious,0.0,1.0
51.6,6,81.7,16980.987854251012,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6440,94,2858,644.0,963.6472383605944,644.0,6.029605865478516e-05,10,928616.0,Benign,Benign,1.0,2.307688979144573e-12
10.04,6,68.18,838.1031547481077,0.0,0.02,0.0,0.0,0.48,0.0,0.0,48,2,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.49,0.02,0.0,0.02,0.0,0.0,0.98,0.98,89308,60,1514,893.08,591.4021974865492,893.08,0.0011985301971435,100,349756.55919191934,Malicious,Malicious,0.0,1.0
14.8,17,95.9,129.54058736870064,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2,1,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,968,60,214,96.8,53.898670360841614,96.8,0.009604001045227,10,2905.0666666666666,Benign,Benign,0.9697219133377075,0.030278077349066734
